plate,well-row,well-column,id_mixture,id_chemical         ,compound common name,SMILES,cherry_testname     ,cherry-error-code     ,cherry-initial-fluorescence,cherry-final-fluorescence,cherry-lagtime2,cherry-doubletime  ,sapphire_testname  ,sapphire-error-code  ,sapphire-initial-fluorescence,sapphire-final-fluorescence,sapphire-lagtime2,sapphire-doubletime,venus_testname     ,venus-error-code    ,venus-initial-fluorescence,venus-final-fluorescence,venus-lagtime2   ,venus-doubletime   ,plate layout,study,volume,concentration
3276,A,1,201000000000,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,2088,56905,0,2.0674,SAPPHIRE405X384,0,3356,72861,0.949563,3.0067,VENUS500X384,0,3919,23757,0.886929,3.10191,1812,1309,0,0
3276,A,7,201000000000,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,2022,49230.5,1.28152,1.63912,SAPPHIRE405X384,0,3362,69667,1.02022,2.99012,VENUS500X384,0,3878,22500.5,0.87293,3.19055,1812,1309,0,0
3276,A,8,201000000000,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,2225,48101,0,2.13383,SAPPHIRE405X384,0,3303,69618,1.12476,2.94415,VENUS500X384,0,3904,22094.5,0,3.66949,1812,1309,0,0
3276,A,9,201000000000,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,1877,49633,1.28047,1.40125,SAPPHIRE405X384,0,3396,70616,1.08124,2.94178,VENUS500X384,0,3962,22726,0.977791,3.05633,1812,1309,0,0
3276,A,15,201000000000,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,1812,48975.5,0,1.85267,SAPPHIRE405X384,0,3339,68804.5,1.0614,2.97768,VENUS500X384,0,4072,22782,1.07158,3.06761,1812,1309,0,0
3276,A,16,201000000000,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,2094,48202.5,1.43848,1.4162,SAPPHIRE405X384,0,3413,70920.5,1.14825,2.94073,VENUS500X384,0,3963,22199,1.06981,3.0621,1812,1309,0,0
3276,A,17,201000000000,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,2020,49915,0,1.98319,SAPPHIRE405X384,0,3418,70551,1.09509,2.98701,VENUS500X384,0,3930,22355,1.09363,3.04483,1812,1309,0,0
3276,A,23,201000000000,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,2080,50326,0,1.99544,SAPPHIRE405X384,0,3376,73235.5,1.08178,2.81483,VENUS500X384,0,3868,22986,0.930715,3.02581,1812,1309,0,0
3276,A,24,201000000000,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,1924,54183,0,1.93144,SAPPHIRE405X384,0,3357,75240,1.09982,2.80904,VENUS500X384,0,3969,24246.5,0.969672,2.99866,1812,1309,0,0
3276,B,6,201000000000,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,1634,46279.5,0,1.78362,SAPPHIRE405X384,0,3301,65211,1.00529,3.03483,VENUS500X384,0,3852,21381.5,0.861235,3.19509,1812,1309,0,0
3276,B,7,201000000000,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,2053,47504,1.53892,1.38575,SAPPHIRE405X384,0,3369,65776,1.07779,3.02079,VENUS500X384,0,3806,21643,0,3.60497,1812,1309,0,0
3276,B,8,201000000000,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,1560,46035,0,1.80533,SAPPHIRE405X384,0,3282,66567,1.23787,2.84576,VENUS500X384,0,3743,21458,1.01594,3.05771,1812,1309,0,0
3276,B,14,201000000000,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,1815,45332,0,1.95381,SAPPHIRE405X384,0,3371,67969,1.18917,2.97716,VENUS500X384,0,3959,21523.5,1.06052,3.1062,1812,1309,0,0
3276,B,15,201000000000,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,2141,45988,0,2.1166,SAPPHIRE405X384,0,3367,65541,1.23157,2.89694,VENUS500X384,0,3952,21150.5,0,3.72431,1812,1309,0,0
3276,B,16,201000000000,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,1707,43932.5,0,1.86846,SAPPHIRE405X384,0,3278,66673,1.14467,2.86364,VENUS500X384,0,3895,21091,1.02622,3.11877,1812,1309,0,0
3276,B,22,201000000000,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,1978,47660.5,0,1.93206,SAPPHIRE405X384,0,3384,68903,1.16296,2.85717,VENUS500X384,0,4026,21759,1.13186,3.0316,1812,1309,0,0
3276,B,23,201000000000,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,2214,50843,1.62139,1.29626,SAPPHIRE405X384,0,3390,68920.5,1.08996,2.87992,VENUS500X384,0,4090,22358.5,1.01181,3.11506,1812,1309,0,0
3276,B,24,201000000000,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,2075,52812,0,1.93384,SAPPHIRE405X384,0,3399,74614,1.10241,2.78056,VENUS500X384,0,4126,23223,0.961106,3.10433,1812,1309,0,0
3276,C,5,201000000000,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,1838,45824.5,1.62139,1.1947,SAPPHIRE405X384,0,3372,66715,0.998775,3.00355,VENUS500X384,0,3965,21723,0.899541,3.16934,1812,1309,0,0
3276,C,6,201000000000,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,2073,49335,1.42667,1.46724,SAPPHIRE405X384,0,3290,65027.5,1.07109,2.97308,VENUS500X384,0,3925,21314.5,0.926371,3.21411,1812,1309,0,0
3276,C,7,201000000000,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,2127,45755,1.39663,1.44902,SAPPHIRE405X384,0,3348,65497,1.10891,3.01895,VENUS500X384,0,3914,20455,0,3.77007,1812,1309,0,0
3276,C,13,201000000000,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,1830,45287,0,1.80939,SAPPHIRE405X384,0,3304,64840,1.11642,2.99914,VENUS500X384,0,3868,20957.5,0,3.92726,1812,1309,0,0
3276,C,14,201000000000,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,1760,43727.5,1.55412,1.2281,SAPPHIRE405X384,0,3439,64116,1.18942,3.03976,VENUS500X384,0,4112,20667,0.964342,3.2957,1812,1309,0,0
3276,C,15,201000000000,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,1733,46336,0,1.84722,SAPPHIRE405X384,0,3344,64454,1.08192,2.98897,VENUS500X384,0,3932,20652,0,3.71935,1812,1309,0,0
3276,C,21,201000000000,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,2044,47426.5,1.62139,1.18213,SAPPHIRE405X384,0,3345,67196.5,1.03912,3.00643,VENUS500X384,0,4020,21425,1.01095,3.18155,1812,1309,0,0
3276,C,22,201000000000,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,2026,46635,1.62139,1.22836,SAPPHIRE405X384,0,3406,66949,1.13264,2.90222,VENUS500X384,0,3932,21238,0.885855,3.19412,1812,1309,0,0
3276,C,23,201000000000,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,2128,48760,1.61406,1.31915,SAPPHIRE405X384,0,3329,68729,0.985694,3.00058,VENUS500X384,0,4000,22044,0,3.87686,1812,1309,0,0
3276,D,4,201000000000,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,1779,47038,0,1.99646,SAPPHIRE405X384,0,3356,67404.5,1.0202,2.98871,VENUS500X384,0,3966,22041.5,1.0484,3.09184,1812,1309,0,0
3276,D,5,201000000000,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,1896,47004.5,0,2.03743,SAPPHIRE405X384,0,3363,65027,1.15356,2.98484,VENUS500X384,0,3872,21184,0,3.64922,1812,1309,0,0
