plate,well-row,well-column,id_mixture,id_chemical         ,compound common name,SMILES,cherry_testname     ,cherry-error-code     ,cherry-initial-fluorescence,cherry-final-fluorescence,cherry-lagtime2,cherry-doubletime  ,sapphire_testname  ,sapphire-error-code  ,sapphire-initial-fluorescence,sapphire-final-fluorescence,sapphire-lagtime2,sapphire-doubletime,venus_testname     ,venus-error-code    ,venus-initial-fluorescence,venus-final-fluorescence,venus-lagtime2   ,venus-doubletime   ,plate layout,study,volume,concentration
3149,B,7,SM_JHU-904,20168,"AZARIBINE, Azaribine (6-Azauridine 2',3',5'-triacetate)",CC(=O)OCC1OC(C(OC(C)=O)C1OC(C)=O)N1N=CC(=O)NC1=O,CHERRY580X384,0,3044,69570,0,1.90963,SAPPHIRE405X384,0,5044,76867,0.560739,3.21844,VENUS500X384,0,6033,56681,0,2.75526,1680,1194,5,1
3149,B,8,SM_JHU-904,20168,"AZARIBINE, Azaribine (6-Azauridine 2',3',5'-triacetate)",CC(=O)OCC1OC(C(OC(C)=O)C1OC(C)=O)N1N=CC(=O)NC1=O,CHERRY580X384,0,2820,70557,0,1.88978,SAPPHIRE405X384,0,4857,77827,0.482902,3.23637,VENUS500X384,0,5848,56586,0,2.79897,1680,1194,12.5,2.5
3149,B,9,SM_JHU-904,20168,"AZARIBINE, Azaribine (6-Azauridine 2',3',5'-triacetate)",CC(=O)OCC1OC(C(OC(C)=O)C1OC(C)=O)N1N=CC(=O)NC1=O,CHERRY580X384,0,3124,64314.5,0,2.09824,SAPPHIRE405X384,0,5164,78337.5,0.511271,3.48771,VENUS500X384,0,6076,54314,0,3.00839,1680,1194,25,5
3149,B,10,SM_JHU-904,20168,"AZARIBINE, Azaribine (6-Azauridine 2',3',5'-triacetate)",CC(=O)OCC1OC(C(OC(C)=O)C1OC(C)=O)N1N=CC(=O)NC1=O,CHERRY580X384,0,2817,57860,0,2.21571,SAPPHIRE405X384,0,5217,76987,0.46751,3.89499,VENUS500X384,0,6044,50985,0,3.36565,1680,1194,50,10
3149,B,11,SM_JHU-904,20168,"AZARIBINE, Azaribine (6-Azauridine 2',3',5'-triacetate)",CC(=O)OCC1OC(C(OC(C)=O)C1OC(C)=O)N1N=CC(=O)NC1=O,CHERRY580X384,0,3144,52822,0,2.80861,SAPPHIRE405X384,0,5096,71313.5,0.730012,4.38463,VENUS500X384,0,5907,44168,0,4.18579,1680,1194,100,20
3149,D,5,SM_JHU-904,20168,"AZARIBINE, Azaribine (6-Azauridine 2',3',5'-triacetate)",CC(=O)OCC1OC(C(OC(C)=O)C1OC(C)=O)N1N=CC(=O)NC1=O,CHERRY580X384,0,3224,65181,0,2.03835,SAPPHIRE405X384,0,5172,76811,0.834765,3.07002,VENUS500X384,0,5976,55425.5,0,2.61876,1680,1194,5,1
3149,D,6,SM_JHU-904,20168,"AZARIBINE, Azaribine (6-Azauridine 2',3',5'-triacetate)",CC(=O)OCC1OC(C(OC(C)=O)C1OC(C)=O)N1N=CC(=O)NC1=O,CHERRY580X384,0,2912,63972,0,2.10846,SAPPHIRE405X384,0,5117,72742,0.737581,3.24022,VENUS500X384,0,5892,54350,0,2.83027,1680,1194,12.5,2.5
3149,D,7,SM_JHU-904,20168,"AZARIBINE, Azaribine (6-Azauridine 2',3',5'-triacetate)",CC(=O)OCC1OC(C(OC(C)=O)C1OC(C)=O)N1N=CC(=O)NC1=O,CHERRY580X384,0,2534,63397,0,2.03299,SAPPHIRE405X384,0,5102,76569.5,0.60006,3.46152,VENUS500X384,0,5803,51624,0,3.01176,1680,1194,25,5
3149,D,8,SM_JHU-904,20168,"AZARIBINE, Azaribine (6-Azauridine 2',3',5'-triacetate)",CC(=O)OCC1OC(C(OC(C)=O)C1OC(C)=O)N1N=CC(=O)NC1=O,CHERRY580X384,0,2770,55837,0,2.35238,SAPPHIRE405X384,0,4968,72975,0.425,3.89611,VENUS500X384,0,5784,47156,0,3.50916,1680,1194,50,10
3149,D,9,SM_JHU-904,20168,"AZARIBINE, Azaribine (6-Azauridine 2',3',5'-triacetate)",CC(=O)OCC1OC(C(OC(C)=O)C1OC(C)=O)N1N=CC(=O)NC1=O,CHERRY580X384,0,3243,49531,0,2.90464,SAPPHIRE405X384,0,5128,69272.5,0.814709,4.43013,VENUS500X384,0,5784,42573.5,0,4.21784,1680,1194,100,20
3149,F,3,SM_JHU-904,20168,"AZARIBINE, Azaribine (6-Azauridine 2',3',5'-triacetate)",CC(=O)OCC1OC(C(OC(C)=O)C1OC(C)=O)N1N=CC(=O)NC1=O,CHERRY580X384,0,2894,67273,0,1.90693,SAPPHIRE405X384,0,5178,74520.5,0.7029,3.13228,VENUS500X384,0,6088,55947.5,0,2.76987,1680,1194,5,1
3149,F,4,SM_JHU-904,20168,"AZARIBINE, Azaribine (6-Azauridine 2',3',5'-triacetate)",CC(=O)OCC1OC(C(OC(C)=O)C1OC(C)=O)N1N=CC(=O)NC1=O,CHERRY580X384,0,2932,66354,0,1.91768,SAPPHIRE405X384,0,5140,76210,0.78635,3.10757,VENUS500X384,0,6192,56167.5,0,2.63145,1680,1194,12.5,2.5
3149,F,5,SM_JHU-904,20168,"AZARIBINE, Azaribine (6-Azauridine 2',3',5'-triacetate)",CC(=O)OCC1OC(C(OC(C)=O)C1OC(C)=O)N1N=CC(=O)NC1=O,CHERRY580X384,0,3059,63362.5,0,2.21602,SAPPHIRE405X384,0,5235,76104,0.631145,3.46345,VENUS500X384,0,6046,52396,0,3.02615,1680,1194,25,5
3149,F,6,SM_JHU-904,20168,"AZARIBINE, Azaribine (6-Azauridine 2',3',5'-triacetate)",CC(=O)OCC1OC(C(OC(C)=O)C1OC(C)=O)N1N=CC(=O)NC1=O,CHERRY580X384,0,2784,56375,0,2.14757,SAPPHIRE405X384,0,5140,72674,0.456125,3.95812,VENUS500X384,0,5899,47938,0,3.418,1680,1194,50,10
3149,F,7,SM_JHU-904,20168,"AZARIBINE, Azaribine (6-Azauridine 2',3',5'-triacetate)",CC(=O)OCC1OC(C(OC(C)=O)C1OC(C)=O)N1N=CC(=O)NC1=O,CHERRY580X384,0,2964,48665,0,2.61068,SAPPHIRE405X384,0,5073,69709,0.762731,4.37671,VENUS500X384,0,5831,43703.5,0,4.29523,1680,1194,100,20
3149,H,1,SM_JHU-904,20168,"AZARIBINE, Azaribine (6-Azauridine 2',3',5'-triacetate)",CC(=O)OCC1OC(C(OC(C)=O)C1OC(C)=O)N1N=CC(=O)NC1=O,CHERRY580X384,0,2688,76404,0,1.8463,SAPPHIRE405X384,0,5276,78718,0.678309,3.16633,VENUS500X384,0,6105,62322.5,0,2.84354,1680,1194,5,1
3149,H,2,SM_JHU-904,20168,"AZARIBINE, Azaribine (6-Azauridine 2',3',5'-triacetate)",CC(=O)OCC1OC(C(OC(C)=O)C1OC(C)=O)N1N=CC(=O)NC1=O,CHERRY580X384,0,2960,71014.5,0,1.94962,SAPPHIRE405X384,0,5678,80739.5,0.663702,3.40989,VENUS500X384,0,6438,59840,0,2.89798,1680,1194,12.5,2.5
3149,H,3,SM_JHU-904,20168,"AZARIBINE, Azaribine (6-Azauridine 2',3',5'-triacetate)",CC(=O)OCC1OC(C(OC(C)=O)C1OC(C)=O)N1N=CC(=O)NC1=O,CHERRY580X384,0,3195,63847,0,2.23983,SAPPHIRE405X384,0,5436,78187,0.505479,3.53169,VENUS500X384,0,6362,55019,0,3.11012,1680,1194,25,5
3149,H,4,SM_JHU-904,20168,"AZARIBINE, Azaribine (6-Azauridine 2',3',5'-triacetate)",CC(=O)OCC1OC(C(OC(C)=O)C1OC(C)=O)N1N=CC(=O)NC1=O,CHERRY580X384,0,3278,55268,0,2.6681,SAPPHIRE405X384,0,5576,76717,0.501682,3.96086,VENUS500X384,0,6468,49412,0,3.48807,1680,1194,50,10
3149,H,5,SM_JHU-904,20168,"AZARIBINE, Azaribine (6-Azauridine 2',3',5'-triacetate)",CC(=O)OCC1OC(C(OC(C)=O)C1OC(C)=O)N1N=CC(=O)NC1=O,CHERRY580X384,0,3010,51264,0,2.49031,SAPPHIRE405X384,0,5375,73189,0.754431,4.39505,VENUS500X384,0,6220,44352,0,4.2151,1680,1194,100,20
