plate,well-row,well-column,id_mixture,id_chemical         ,compound common name,SMILES,cherry_testname     ,cherry-error-code     ,cherry-initial-fluorescence,cherry-final-fluorescence,cherry-lagtime2,cherry-doubletime  ,sapphire_testname  ,sapphire-error-code  ,sapphire-initial-fluorescence,sapphire-final-fluorescence,sapphire-lagtime2,sapphire-doubletime,venus_testname     ,venus-error-code    ,venus-initial-fluorescence,venus-final-fluorescence,venus-lagtime2   ,venus-doubletime   ,plate layout,study,volume,concentration
3660,A,1,2.01E+11,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,1015,25098,1.31175,2.03533,SAPPHIRE405X384,0,1347,24140,2.14932,3.29677,VENUS500X384,0,1616,15676.5,1.26135,2.9006,2213,1638,0,0
3660,A,7,2.01E+11,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,1262,24109,1.79209,2.07557,SAPPHIRE405X384,0,1394,24658,2.22613,3.42575,VENUS500X384,0,1603,14573.5,1.35464,2.89955,2213,1638,0,0
3660,A,8,2.01E+11,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,1276,22913,1.82667,2.03905,SAPPHIRE405X384,0,1354,23107.5,2.4832,3.27224,VENUS500X384,0,1508,13952,1.37758,2.80739,2213,1638,0,0
3660,A,9,2.01E+11,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,1102,22578,1.72885,2.02609,SAPPHIRE405X384,0,1355,23386.5,2.2974,3.3037,VENUS500X384,0,1623,14456,1.32416,2.89241,2213,1638,0,0
3660,A,15,2.01E+11,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,1227,22461,1.73952,2.1027,SAPPHIRE405X384,0,1418,23803.5,2.34763,3.28275,VENUS500X384,0,1716,13987,1.68098,2.83227,2213,1638,0,0
3660,A,16,2.01E+11,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,1244,22405,1.82667,1.8185,SAPPHIRE405X384,0,1380,24045,2.28243,3.29911,VENUS500X384,0,1596,14112,1.4711,2.84702,2213,1638,0,0
3660,A,17,2.01E+11,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,1090,22095.5,0.740978,2.35046,SAPPHIRE405X384,0,1374,23848,2.213,3.30727,VENUS500X384,0,1592,14254,1.51883,2.72235,2213,1638,0,0
3660,A,23,2.01E+11,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,1196,24118.5,1.54428,2.08975,SAPPHIRE405X384,0,1435,24760,2.27175,3.26671,VENUS500X384,0,1673,15392,1.44274,2.85443,2213,1638,0,0
3660,A,24,2.01E+11,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,1217,26899,1.43065,2.18594,SAPPHIRE405X384,0,1441,25906.5,2.23821,3.37185,VENUS500X384,0,1724,17071,1.43114,2.916,2213,1638,0,0
3660,B,6,2.01E+11,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,981,22004,1.16092,2.10263,SAPPHIRE405X384,0,1309,23331,1.98977,3.31344,VENUS500X384,0,1556,13737,1.33388,2.86708,2213,1638,0,0
3660,B,7,2.01E+11,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,1055,21145.5,1.33185,2.10407,SAPPHIRE405X384,0,1332,23069,2.31571,3.23321,VENUS500X384,0,1535,13288,1.40684,2.83609,2213,1638,0,0
3660,B,8,2.01E+11,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,1095,20301,1.29611,2.17368,SAPPHIRE405X384,0,1356,22605.5,2.51857,3.21367,VENUS500X384,0,1548,12770,1.55459,2.81218,2213,1638,0,0
3660,B,14,2.01E+11,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,1235,19981,1.16711,2.31746,SAPPHIRE405X384,0,1383,22892,2.24759,3.3052,VENUS500X384,0,1607,12897,1.53891,2.83076,2213,1638,0,0
3660,B,15,2.01E+11,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,1076,20185,1.82667,1.70545,SAPPHIRE405X384,0,1439,22884.5,2.26047,3.35695,VENUS500X384,0,1648,13144,1.52662,2.89057,2213,1638,0,0
3660,B,16,2.01E+11,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,1048,20407,1.10061,2.16714,SAPPHIRE405X384,0,1356,22992.5,2.09148,3.33987,VENUS500X384,0,1620,13033,1.5392,2.85131,2213,1638,0,0
3660,B,22,2.01E+11,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,1136,21282,1.75462,2.01444,SAPPHIRE405X384,0,1449,23571,2.29154,3.29697,VENUS500X384,0,1708,13232,1.78449,2.67645,2213,1638,0,0
3660,B,23,2.01E+11,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,1141,21130,0.576864,2.33783,SAPPHIRE405X384,0,1491,23970,2.41422,3.25014,VENUS500X384,0,1724,13578.5,1.62796,2.87337,2213,1638,0,0
3660,B,24,2.01E+11,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,1144,22737.5,1.62408,2.06044,SAPPHIRE405X384,0,1453,23742,2.4142,3.29594,VENUS500X384,0,1716,14635,1.82611,2.36731,2213,1638,0,0
3660,C,5,2.01E+11,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,1076,21766.5,0.844883,2.27375,SAPPHIRE405X384,0,1382,23450,2.38069,3.20452,VENUS500X384,0,1592,13624.5,1.35064,2.8719,2213,1638,0,0
3660,C,6,2.01E+11,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,1008,20062,1.31559,2.12429,SAPPHIRE405X384,0,1356,21612,2.97475,3.06661,VENUS500X384,0,1550,12808,1.51866,2.82062,2213,1638,0,0
3660,C,7,2.01E+11,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,1167,19824,1.64321,2.10818,SAPPHIRE405X384,0,1305,21308,2.11777,3.47849,VENUS500X384,0,1526,12570,0,3.43487,2213,1638,0,0
3660,C,13,2.01E+11,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,1084,21418,1.82667,1.70557,SAPPHIRE405X384,0,1381,22454.5,2.30215,3.2912,VENUS500X384,0,1602,12809.5,1.42265,2.94063,2213,1638,0,0
3660,C,14,2.01E+11,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,1273,20286,1.82667,2.101,SAPPHIRE405X384,0,1343,22162.5,2.31549,3.28131,VENUS500X384,0,1536,12669,1.62957,2.6662,2213,1638,0,0
3660,C,15,2.01E+11,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,1002,20070,1.2495,2.11995,SAPPHIRE405X384,0,1360,22364,2.30061,3.30532,VENUS500X384,0,1600,12996.5,1.33281,2.93909,2213,1638,0,0
3660,C,21,2.01E+11,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,1031,21410.5,1.04166,2.14148,SAPPHIRE405X384,0,1392,22965.5,2.35944,3.24105,VENUS500X384,0,1644,13512.5,1.43837,2.90104,2213,1638,0,0
3660,C,22,2.01E+11,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,1076,21028,1.82097,1.98231,SAPPHIRE405X384,0,1423,22402,2.38845,3.33179,VENUS500X384,0,1653,13334,1.47109,2.89193,2213,1638,0,0
3660,C,23,2.01E+11,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,1106,21097,1.47589,2.07508,SAPPHIRE405X384,0,1450,23176,2.42097,3.2767,VENUS500X384,0,1694,13551,0,3.56761,2213,1638,0,0
3660,D,4,2.01E+11,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,1152,20039,1.75599,2.07341,SAPPHIRE405X384,0,1452,22467,2.38155,3.36339,VENUS500X384,0,1649,13524.5,1.60583,2.78094,2213,1638,0,0
3660,D,5,2.01E+11,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,977,19944,0.86749,2.19418,SAPPHIRE405X384,0,1374,21253,2.38447,3.32541,VENUS500X384,0,1591,12702,1.32554,2.93825,2213,1638,0,0
3660,D,6,2.01E+11,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,916,19497,1.55846,1.8568,SAPPHIRE405X384,0,1343,21200,2.22095,3.45332,VENUS500X384,0,1596,12399,1.43833,2.90758,2213,1638,0,0
3660,D,12,2.01E+11,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,1096,20010.5,1.02224,2.30234,SAPPHIRE405X384,0,1412,21435.5,2.47767,3.28382,VENUS500X384,0,1686,12794,1.64187,2.8663,2213,1638,0,0
3660,D,13,2.01E+11,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,1064,19262,1.64916,2.08089,SAPPHIRE405X384,0,1384,21329.5,2.32788,3.32554,VENUS500X384,0,1623,12007.5,1.57193,2.90607,2213,1638,0,0
3660,D,14,2.01E+11,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,1130,19662.5,2.02859,1.9323,SAPPHIRE405X384,0,1380,21362.5,2.23755,3.34863,VENUS500X384,0,1528,12279.5,1.2757,2.92389,2213,1638,0,0
3660,D,20,2.01E+11,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,900,21942,0.452444,2.2636,SAPPHIRE405X384,0,1406,21591,2.42108,3.27858,VENUS500X384,0,1616,13115,1.32599,2.90768,2213,1638,0,0
3660,D,21,2.01E+11,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,1036,18960,1.37215,2.07001,SAPPHIRE405X384,0,1436,21933.5,2.33297,3.36391,VENUS500X384,0,1650,12503,1.60788,2.89638,2213,1638,0,0
3660,D,22,2.01E+11,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,1072,20184,1.82372,1.92733,SAPPHIRE405X384,0,1412,21916,2.22484,3.35549,VENUS500X384,0,1672,12743,0,3.59014,2213,1638,0,0
3660,E,3,2.01E+11,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,1109,21753.5,1.34366,2.19424,SAPPHIRE405X384,0,1439,22686.5,2.47989,3.3144,VENUS500X384,0,1708,13466.5,1.31195,3.05192,2213,1638,0,0
3660,E,4,2.01E+11,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,1230,20173,1.82667,2.13246,SAPPHIRE405X384,0,1451,21871,2.31769,3.43336,VENUS500X384,0,1662,12667.5,1.5789,2.87227,2213,1638,0,0
3660,E,5,2.01E+11,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,1005,21313.5,0.612776,2.30631,SAPPHIRE405X384,0,1424,22334.5,2.41496,3.3624,VENUS500X384,0,1637,13090.5,1.39048,2.98493,2213,1638,0,0
3660,E,11,2.01E+11,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,1156,19699,1.65383,2.14125,SAPPHIRE405X384,0,1390,21930.5,2.35306,3.33708,VENUS500X384,0,1604,12652,1.65513,2.74079,2213,1638,0,0
3660,E,12,2.01E+11,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,1082,19744,1.37291,2.17489,SAPPHIRE405X384,0,1404,22360,2.35894,3.38309,VENUS500X384,0,1616,12790.5,1.58271,2.894,2213,1638,0,0
3660,E,13,2.01E+11,1313,Dimethyl sulfoxide,CS(=O)C,CHERRY580X384,0,1107,20241.5,1.46264,2.13327,SAPPHIRE405X384,0,1388,21968,2.29997,3.33573,VENUS500X384,0,1603,12695,1.46879,2.91369,2213,1638,0,0
